Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2371	0.0332	61.8000	73.9000	
0.2371	0.0332	61.9000	74.2000	
0.2371	0.0332	61.9000	73.9000	
0.2371	0.0332	61.9000	73.9000	
0.2370	0.0332	61.9000	74.4000	
0.2370	0.0332	61.7000	73.9000	
0.2371	0.0332	61.5000	74.5000	
0.2370	0.0332	61.9000	74.5000	
0.2370	0.0332	61.9000	73.9000	
0.2371	0.0332	61.5000	74.5000	
0.2371	0.0332	61.6000	74.4000	
0.2370	0.0332	61.9000	74.5000	
0.2369	0.0331	61.9000	74.0000	
0.2370	0.0331	61.8000	74.5000	
0.2370	0.0331	61.7000	74.4000	
0.2370	0.0331	61.5000	74.4000	
0.2369	0.0331	61.9000	74.5000	
0.2369	0.0331	61.9000	74.4000	
0.2369	0.0331	61.9000	74.4000	
0.2369	0.0331	61.9000	74.4000	
0.2369	0.0331	61.9000	74.4000	
0.2369	0.0331	61.9000	74.5000	
0.2369	0.0331	61.7000	74.4000	
0.2369	0.0331	61.7000	74.4000	
0.2369	0.0331	61.7000	74.4000	
0.2369	0.0331	61.7000	74.4000	
0.2369	0.0331	61.9000	74.5000	
0.2368	0.0331	61.9000	74.4000	
0.2368	0.0331	61.9000	74.4000	
0.2369	0.0331	61.7000	74.5000	
0.2368	0.0331	61.8000	74.4000	
0.2369	0.0331	61.7000	74.4000	
0.2368	0.0331	61.8000	74.4000	
0.2368	0.0331	61.7000	74.4000	
0.2368	0.0331	61.8000	74.5000	
0.2367	0.0331	61.8000	74.4000	
0.2367	0.0331	62.1000	74.4000	
0.2367	0.0331	61.7000	74.4000	
0.2368	0.0331	61.8000	74.4000	
0.2368	0.0331	61.7000	74.4000	
0.2367	0.0331	61.8000	74.4000	
0.2368	0.0331	61.8000	74.3000	
0.2367	0.0331	61.7000	74.4000	
0.2367	0.0331	61.8000	74.4000	
0.2367	0.0331	61.7000	74.4000	
0.2367	0.0330	61.9000	74.4000	
0.2367	0.0330	61.9000	74.4000	
0.2367	0.0330	61.8000	74.4000	
0.2367	0.0330	61.7000	74.4000	
0.2366	0.0330	61.8000	74.3000	
0.2366	0.0330	61.8000	74.3000	
0.2366	0.0330	61.8000	74.4000	
0.2366	0.0330	61.8000	74.4000	
0.2366	0.0330	61.9000	74.3000	
0.2365	0.0330	62.0000	74.4000	
0.2366	0.0330	61.8000	74.4000	
0.2366	0.0330	61.7000	74.3000	
0.2366	0.0330	61.7000	74.5000	
0.2366	0.0330	61.7000	74.2000	
0.2366	0.0330	61.7000	74.3000	
0.2366	0.0330	61.7000	74.5000	
0.2366	0.0330	61.7000	74.2000	
0.2366	0.0330	61.7000	74.3000	
0.2365	0.0330	61.9000	74.3000	
0.2366	0.0330	61.8000	74.5000	
0.2367	0.0330	61.6000	74.6000	
0.2366	0.0330	61.7000	74.2000	
0.2366	0.0330	61.7000	74.2000	
0.2365	0.0330	61.8000	74.4000	
0.2365	0.0330	61.7000	74.4000	
0.2364	0.0330	62.0000	74.2000	
0.2365	0.0330	61.6000	74.2000	
0.2365	0.0330	61.8000	74.3000	
0.2365	0.0330	61.6000	74.2000	
0.2365	0.0330	61.7000	74.2000	
0.2364	0.0330	61.7000	74.2000	
0.2364	0.0330	61.7000	74.1000	
0.2365	0.0330	61.7000	74.4000	
0.2364	0.0330	61.6000	74.1000	
0.2364	0.0330	61.6000	74.1000	
0.2364	0.0330	61.6000	74.2000	
0.2364	0.0330	61.6000	74.1000	
0.2364	0.0330	61.7000	74.1000	
0.2364	0.0330	61.6000	74.1000	
0.2364	0.0330	61.7000	74.4000	
0.2364	0.0330	61.7000	74.1000	
0.2364	0.0330	61.6000	74.1000	
0.2364	0.0330	61.7000	74.1000	
0.2364	0.0330	61.7000	74.4000	
0.2364	0.0330	61.6000	74.2000	
0.2364	0.0329	61.7000	74.3000	
0.2364	0.0329	61.6000	74.1000	
0.2363	0.0329	61.6000	74.1000	
0.2364	0.0329	61.9000	74.2000	
0.2363	0.0329	61.6000	74.2000	
0.2363	0.0329	61.6000	74.1000	
0.2363	0.0329	61.6000	74.2000	
0.2362	0.0329	61.7000	74.1000	
0.2363	0.0329	61.6000	74.2000	
0.2363	0.0329	61.6000	74.1000	
0.2363	0.0329	61.6000	74.1000	
0.2363	0.0329	61.6000	74.2000	
0.2364	0.0329	61.9000	74.5000	
0.2363	0.0329	61.6000	74.1000	
0.2362	0.0329	61.5000	74.1000	
0.2362	0.0329	61.6000	74.5000	
0.2362	0.0329	61.6000	74.1000	
0.2362	0.0329	61.7000	74.1000	
0.2362	0.0329	61.6000	74.1000	
0.2362	0.0329	61.5000	74.1000	
0.2362	0.0329	61.5000	74.2000	
0.2362	0.0329	61.8000	74.1000	
0.2362	0.0329	61.5000	74.1000	
0.2362	0.0329	61.7000	74.1000	
0.2363	0.0329	61.8000	74.1000	
0.2362	0.0329	61.5000	74.1000	
