Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.1476	0.0016	73.3000	73.9000	
0.1475	0.0016	73.5000	74.1000	
0.1476	0.0016	73.3000	74.0000	
0.1475	0.0016	73.4000	74.1000	
0.1474	0.0016	73.5000	74.1000	
0.1475	0.0016	73.4000	74.0000	
0.1475	0.0016	73.4000	74.0000	
0.1474	0.0016	73.5000	74.0000	
0.1474	0.0016	73.4000	74.0000	
0.1476	0.0016	73.4000	74.0000	
0.1474	0.0016	73.4000	73.8000	
0.1474	0.0016	73.4000	74.0000	
0.1473	0.0016	73.5000	74.0000	
0.1475	0.0016	73.3000	73.9000	
0.1472	0.0016	73.1000	74.1000	
0.1474	0.0016	73.3000	73.9000	
0.1474	0.0016	73.3000	74.1000	
0.1476	0.0016	73.4000	74.0000	
0.1475	0.0016	73.5000	74.0000	
0.1473	0.0016	73.4000	73.8000	
