Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2095	0.0125	68.1000	74.6000	
0.2095	0.0125	68.2000	74.7000	
0.2094	0.0125	68.1000	74.7000	
0.2093	0.0125	68.0000	74.6000	
0.2094	0.0126	68.1000	74.6000	
0.2094	0.0125	68.2000	74.7000	
0.2091	0.0125	68.0000	74.8000	
0.2091	0.0125	68.0000	74.6000	
0.2092	0.0126	68.3000	74.6000	
0.2091	0.0125	68.3000	74.7000	
0.2089	0.0125	68.1000	74.7000	
0.2088	0.0125	68.2000	74.6000	
0.2089	0.0125	68.2000	74.7000	
0.2089	0.0125	68.2000	74.7000	
0.2086	0.0125	68.1000	74.7000	
0.2086	0.0125	68.3000	74.6000	
0.2086	0.0125	68.4000	74.7000	
0.2085	0.0125	68.2000	74.8000	
0.2085	0.0125	68.3000	74.6000	
0.2084	0.0125	68.1000	74.7000	
0.2085	0.0125	68.4000	74.7000	
0.2083	0.0125	68.3000	74.7000	
0.2082	0.0125	68.3000	74.7000	
0.2081	0.0125	68.1000	74.7000	
0.2081	0.0125	68.2000	74.7000	
0.2081	0.0125	68.1000	74.7000	
0.2080	0.0124	68.1000	74.7000	
0.2079	0.0125	68.1000	74.6000	
0.2079	0.0125	68.0000	74.7000	
0.2079	0.0125	68.3000	74.7000	
0.2078	0.0124	68.2000	74.7000	
0.2076	0.0124	68.0000	74.6000	
0.2076	0.0125	68.0000	74.7000	
0.2078	0.0125	68.4000	74.7000	
0.2076	0.0124	68.3000	74.7000	
0.2074	0.0124	68.2000	74.6000	
0.2074	0.0125	68.3000	74.6000	
0.2073	0.0124	68.1000	74.6000	
0.2073	0.0124	68.0000	74.7000	
0.2072	0.0125	68.0000	74.6000	
0.2072	0.0124	68.1000	74.6000	
0.2072	0.0124	68.2000	74.6000	
0.2072	0.0124	68.4000	74.7000	
0.2070	0.0124	68.1000	74.6000	
0.2069	0.0124	68.0000	74.6000	
0.2069	0.0124	68.0000	74.6000	
0.2070	0.0124	68.3000	74.6000	
0.2068	0.0124	68.2000	74.6000	
0.2066	0.0124	68.1000	74.6000	
0.2066	0.0124	68.1000	74.6000	
0.2067	0.0124	68.4000	74.6000	
0.2065	0.0124	68.2000	74.5000	
0.2064	0.0124	68.0000	74.5000	
0.2063	0.0124	68.0000	74.5000	
0.2064	0.0124	68.2000	74.5000	
0.2063	0.0124	68.2000	74.5000	
0.2063	0.0124	68.2000	74.5000	
0.2062	0.0124	68.2000	74.5000	
0.2061	0.0124	68.0000	74.5000	
0.2060	0.0124	68.1000	74.5000	
0.2060	0.0124	68.1000	74.5000	
0.2060	0.0124	68.2000	74.5000	
0.2059	0.0124	68.1000	74.5000	
0.2059	0.0124	68.2000	74.5000	
0.2058	0.0124	68.2000	74.4000	
0.2057	0.0123	68.1000	74.6000	
0.2057	0.0124	68.2000	74.5000	
0.2056	0.0124	68.1000	74.5000	
0.2056	0.0124	68.1000	74.5000	
0.2055	0.0123	68.1000	74.6000	
0.2054	0.0124	68.1000	74.3000	
0.2053	0.0123	68.3000	74.5000	
0.2053	0.0124	67.9000	74.5000	
0.2053	0.0124	67.9000	74.5000	
0.2052	0.0124	68.1000	74.5000	
0.2051	0.0123	68.1000	74.5000	
0.2051	0.0123	68.2000	74.5000	
0.2051	0.0124	68.0000	74.5000	
0.2050	0.0123	68.1000	74.5000	
0.2049	0.0123	68.1000	74.5000	
0.2048	0.0123	68.2000	74.5000	
0.2049	0.0124	68.0000	74.5000	
0.2048	0.0124	68.1000	74.4000	
0.2047	0.0123	68.1000	74.5000	
0.2048	0.0123	68.0000	74.5000	
0.2047	0.0123	68.0000	74.5000	
0.2045	0.0123	68.2000	74.5000	
0.2044	0.0123	68.4000	74.5000	
0.2044	0.0123	68.1000	74.5000	
0.2045	0.0123	67.8000	74.5000	
0.2043	0.0123	68.1000	74.5000	
0.2043	0.0123	68.1000	74.5000	
0.2043	0.0123	68.1000	74.4000	
0.2042	0.0123	68.0000	74.4000	
0.2043	0.0123	67.9000	74.4000	
0.2040	0.0123	68.2000	74.4000	
0.2041	0.0123	67.9000	74.5000	
0.2040	0.0123	68.4000	74.4000	
0.2040	0.0123	68.2000	74.4000	
0.2039	0.0123	68.3000	74.5000	
0.2038	0.0123	68.3000	74.4000	
0.2038	0.0123	68.0000	74.4000	
0.2038	0.0123	67.9000	74.4000	
0.2038	0.0123	67.9000	74.4000	
0.2037	0.0123	67.9000	74.4000	
0.2036	0.0123	68.0000	74.4000	
0.2036	0.0123	68.0000	74.5000	
0.2035	0.0123	68.2000	74.4000	
0.2036	0.0123	67.9000	74.4000	
0.2035	0.0122	67.9000	74.5000	
0.2034	0.0123	68.2000	74.5000	
0.2033	0.0123	68.2000	74.4000	
0.2033	0.0123	68.1000	74.4000	
0.2033	0.0122	68.1000	74.4000	
0.2032	0.0122	67.9000	74.4000	
0.2031	0.0123	68.0000	74.4000	
0.2031	0.0122	68.1000	74.4000	
0.2031	0.0123	67.8000	74.4000	
0.2030	0.0122	68.0000	74.4000	
0.2030	0.0123	68.1000	74.4000	
0.2030	0.0123	67.8000	74.4000	
0.2029	0.0122	68.2000	74.4000	
0.2027	0.0123	68.1000	74.4000	
0.2028	0.0122	67.9000	74.4000	
0.2027	0.0122	68.1000	74.4000	
0.2027	0.0123	67.9000	74.4000	
0.2026	0.0122	67.9000	74.4000	
0.2024	0.0122	68.0000	74.4000	
0.2026	0.0123	67.9000	74.4000	
0.2024	0.0122	68.1000	74.4000	
0.2024	0.0122	67.8000	74.4000	
0.2023	0.0122	68.0000	74.4000	
0.2023	0.0122	68.2000	74.5000	
0.2023	0.0123	68.1000	74.4000	
0.2023	0.0122	68.0000	74.4000	
0.2021	0.0122	67.9000	74.4000	
0.2021	0.0122	68.1000	74.4000	
0.2020	0.0122	68.1000	74.4000	
0.2020	0.0123	68.2000	74.4000	
0.2019	0.0121	68.0000	74.4000	
0.2019	0.0122	68.2000	74.2000	
0.2018	0.0122	68.0000	74.4000	
0.2017	0.0122	68.1000	74.4000	
0.2017	0.0122	67.9000	74.3000	
0.2017	0.0122	68.0000	74.4000	
0.2016	0.0122	68.0000	74.3000	
