Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2352	0.0318	60.2000	73.3000	
0.2353	0.0318	60.2000	73.3000	
0.2353	0.0318	60.2000	73.3000	
0.2352	0.0317	59.7000	73.3000	
0.2352	0.0317	60.5000	73.3000	
0.2352	0.0318	60.3000	73.3000	
0.2352	0.0317	60.0000	73.3000	
0.2353	0.0318	60.3000	73.4000	
0.2353	0.0317	60.2000	73.3000	
0.2352	0.0317	60.0000	73.4000	
0.2353	0.0317	60.3000	73.3000	
0.2352	0.0317	60.0000	73.3000	
0.2352	0.0317	59.9000	73.3000	
0.2352	0.0317	59.6000	73.3000	
0.2352	0.0317	59.8000	73.3000	
0.2352	0.0317	60.1000	73.4000	
0.2353	0.0317	60.2000	73.4000	
0.2352	0.0317	60.2000	73.4000	
0.2352	0.0317	60.5000	73.3000	
0.2352	0.0317	60.5000	73.3000	
0.2352	0.0317	60.5000	73.5000	
0.2353	0.0317	60.1000	73.5000	
0.2352	0.0317	59.7000	73.3000	
0.2352	0.0317	60.3000	73.3000	
0.2352	0.0317	59.7000	73.5000	
0.2352	0.0317	59.6000	73.5000	
0.2352	0.0317	59.7000	73.5000	
0.2352	0.0317	60.1000	73.5000	
0.2352	0.0317	60.1000	73.6000	
0.2352	0.0317	60.1000	73.7000	
0.2352	0.0317	59.7000	73.5000	
0.2352	0.0317	59.7000	73.4000	
0.2352	0.0317	59.7000	73.7000	
0.2352	0.0317	60.4000	73.4000	
0.2352	0.0317	59.7000	73.5000	
0.2352	0.0317	59.9000	73.4000	
0.2352	0.0317	59.9000	73.4000	
0.2352	0.0317	59.8000	73.7000	
0.2352	0.0317	60.0000	73.4000	
0.2352	0.0317	60.2000	73.5000	
0.2351	0.0316	59.7000	73.6000	
0.2351	0.0317	60.3000	73.4000	
0.2352	0.0317	59.9000	73.5000	
0.2352	0.0316	59.8000	73.7000	
0.2351	0.0316	59.9000	73.5000	
0.2351	0.0316	59.9000	73.4000	
0.2351	0.0316	59.9000	73.5000	
0.2351	0.0316	60.1000	73.5000	
0.2351	0.0316	60.1000	73.4000	
0.2351	0.0316	59.8000	73.4000	
0.2351	0.0316	60.3000	73.6000	
0.2351	0.0316	60.1000	73.6000	
0.2351	0.0316	60.2000	73.4000	
0.2350	0.0316	59.6000	73.6000	
0.2351	0.0316	59.9000	73.6000	
0.2351	0.0316	59.8000	73.4000	
0.2350	0.0316	60.0000	73.6000	
0.2350	0.0316	60.3000	73.4000	
0.2351	0.0316	60.3000	73.4000	
0.2350	0.0316	59.8000	73.5000	
0.2351	0.0316	60.0000	73.4000	
0.2350	0.0316	59.8000	73.4000	
0.2350	0.0316	60.1000	73.6000	
0.2349	0.0316	59.6000	73.4000	
0.2349	0.0316	59.9000	73.4000	
0.2349	0.0316	59.8000	73.5000	
0.2350	0.0316	59.9000	73.4000	
0.2350	0.0316	59.9000	73.4000	
0.2350	0.0316	59.7000	73.4000	
0.2349	0.0316	59.9000	73.5000	
0.2350	0.0316	60.0000	73.4000	
0.2349	0.0316	59.6000	73.4000	
0.2349	0.0316	59.6000	73.4000	
0.2349	0.0316	60.3000	73.4000	
0.2350	0.0316	60.0000	73.4000	
0.2349	0.0316	59.6000	73.5000	
0.2349	0.0316	59.6000	73.4000	
0.2349	0.0316	59.7000	73.4000	
0.2349	0.0316	60.0000	73.5000	
0.2349	0.0316	60.1000	73.5000	
0.2349	0.0315	59.5000	73.4000	
0.2348	0.0315	59.6000	73.4000	
0.2349	0.0316	59.6000	73.6000	
0.2349	0.0316	59.9000	73.4000	
0.2349	0.0316	60.0000	73.4000	
0.2349	0.0315	59.9000	73.6000	
0.2349	0.0315	59.9000	73.5000	
0.2349	0.0316	60.2000	73.5000	
0.2349	0.0315	59.8000	73.6000	
0.2349	0.0315	59.6000	73.6000	
0.2349	0.0316	59.9000	73.5000	
0.2348	0.0315	59.6000	73.6000	
0.2349	0.0315	59.9000	73.6000	
