Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2457	0.0330	55.6500	75.6500	
0.2457	0.0330	55.6750	75.6750	
0.2457	0.0330	55.6500	75.6250	
0.2457	0.0330	55.8000	75.6500	
0.2457	0.0330	55.6750	75.6500	
0.2457	0.0330	55.5500	75.6500	
0.2457	0.0330	55.4750	75.6500	
0.2457	0.0330	55.4750	75.6500	
0.2457	0.0330	55.5250	75.6500	
0.2457	0.0330	55.4750	75.6500	
0.2457	0.0330	55.4500	75.6500	
0.2457	0.0330	55.4000	75.6500	
0.2457	0.0330	55.4500	75.6250	
0.2457	0.0330	55.5750	75.6500	
0.2457	0.0330	55.6500	75.6500	
0.2457	0.0330	55.7000	75.6500	
0.2457	0.0330	55.7000	75.6250	
0.2457	0.0330	55.4500	75.6500	
0.2457	0.0330	55.5500	75.6250	
0.2457	0.0330	55.6750	75.7750	
0.2457	0.0330	55.7000	75.6000	
0.2457	0.0330	55.5500	75.6250	
0.2457	0.0330	55.4000	75.6250	
0.2457	0.0330	55.8250	75.6250	
0.2457	0.0330	55.7750	75.6250	
0.2457	0.0330	55.5750	75.7000	
0.2456	0.0330	55.5250	75.6250	
0.2456	0.0330	55.3750	75.6500	
0.2456	0.0330	55.5000	75.7250	
0.2456	0.0330	55.6500	75.6250	
0.2456	0.0330	55.4750	75.7250	
0.2456	0.0330	55.7500	75.6750	
0.2456	0.0330	55.5500	75.6500	
0.2456	0.0330	55.6500	75.6500	
0.2456	0.0330	55.6000	75.6250	
0.2456	0.0330	55.5500	75.6250	
0.2455	0.0330	55.7000	75.6750	
0.2455	0.0330	55.7500	75.6500	
0.2455	0.0330	55.7250	75.6750	
0.2455	0.0330	55.6500	75.6500	
0.2455	0.0330	55.7750	75.6250	
0.2455	0.0330	55.7000	75.6250	
0.2455	0.0330	55.6250	75.6500	
0.2455	0.0330	55.4750	75.6250	
0.2455	0.0330	55.5500	75.6250	
0.2454	0.0330	55.5750	75.6500	
0.2454	0.0330	55.7000	75.6500	
0.2454	0.0330	55.8000	75.6500	
0.2454	0.0330	55.7000	75.6500	
0.2454	0.0330	55.8250	75.6250	
0.2454	0.0330	55.8000	75.6500	
