Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.1709	0.0133	74.0000	66.0000	
0.1708	0.0133	73.9000	66.0000	
0.1709	0.0132	73.9000	66.1000	
0.1708	0.0132	73.9000	66.1000	
0.1710	0.0131	73.8000	66.1000	
0.1709	0.0131	73.8000	66.1000	
0.1707	0.0130	73.9000	66.0000	
0.1705	0.0130	73.7000	66.0000	
0.1707	0.0129	73.9000	66.1000	
0.1706	0.0129	73.9000	66.2000	
0.1706	0.0128	74.0000	66.2000	
0.1706	0.0128	73.9000	66.3000	
0.1705	0.0127	73.9000	66.4000	
0.1707	0.0127	73.8000	66.4000	
0.1704	0.0126	73.9000	66.3000	
0.1704	0.0126	73.9000	66.4000	
0.1705	0.0125	73.9000	66.3000	
0.1704	0.0125	74.0000	66.4000	
0.1704	0.0124	74.0000	66.5000	
0.1703	0.0124	73.9000	66.5000	
0.1704	0.0123	73.8000	66.4000	
0.1705	0.0123	73.8000	66.4000	
0.1703	0.0122	73.9000	66.3000	
0.1702	0.0122	74.0000	66.4000	
0.1703	0.0122	73.9000	66.4000	
0.1703	0.0121	73.9000	66.2000	
0.1703	0.0120	73.8000	66.5000	
0.1702	0.0120	73.9000	66.5000	
0.1700	0.0120	73.9000	66.5000	
0.1700	0.0119	73.8000	66.5000	
0.1700	0.0119	73.9000	66.7000	
0.1705	0.0118	73.8000	66.6000	
0.1699	0.0118	73.9000	66.5000	
0.1701	0.0117	73.8000	66.6000	
0.1698	0.0117	73.8000	66.9000	
0.1696	0.0116	73.7000	67.0000	
0.1700	0.0116	73.8000	66.9000	
0.1700	0.0115	73.8000	67.0000	
0.1699	0.0115	73.9000	67.0000	
0.1699	0.0114	73.8000	66.9000	
0.1697	0.0114	73.9000	66.8000	
0.1699	0.0113	73.8000	66.8000	
0.1697	0.0113	73.9000	67.0000	
0.1698	0.0112	73.8000	66.9000	
0.1698	0.0112	73.8000	66.9000	
0.1696	0.0112	74.0000	66.8000	
0.1695	0.0111	73.9000	66.9000	
0.1694	0.0111	73.9000	66.9000	
0.1698	0.0110	73.8000	67.0000	
0.1699	0.0110	73.9000	66.9000	
0.1694	0.0109	73.9000	67.0000	
0.1696	0.0109	73.8000	67.0000	
0.1696	0.0109	73.8000	67.0000	
0.1696	0.0108	73.8000	67.0000	
0.1695	0.0108	73.8000	67.1000	
0.1693	0.0107	73.9000	67.2000	
0.1692	0.0107	73.9000	67.0000	
0.1693	0.0106	73.9000	67.2000	
0.1695	0.0106	73.8000	67.2000	
0.1695	0.0106	73.8000	67.3000	
0.1694	0.0105	73.8000	67.3000	
0.1691	0.0105	73.8000	67.4000	
0.1695	0.0105	73.8000	67.5000	
0.1694	0.0104	73.8000	67.4000	
0.1692	0.0103	73.9000	67.5000	
0.1694	0.0103	73.8000	67.6000	
0.1691	0.0103	73.9000	67.6000	
0.1691	0.0102	73.9000	67.6000	
0.1693	0.0102	73.8000	67.6000	
0.1693	0.0102	73.8000	67.6000	
0.1691	0.0101	73.9000	67.7000	
0.1691	0.0101	73.9000	67.7000	
0.1691	0.0100	73.9000	67.8000	
0.1690	0.0100	73.8000	67.8000	
0.1694	0.0100	73.7000	67.8000	
0.1692	0.0099	73.7000	67.9000	
0.1689	0.0099	73.8000	68.1000	
0.1689	0.0098	73.8000	68.0000	
0.1691	0.0098	73.7000	68.1000	
0.1691	0.0098	73.7000	68.1000	
0.1689	0.0097	73.7000	68.1000	
0.1687	0.0097	73.8000	68.1000	
0.1687	0.0097	73.8000	68.2000	
0.1687	0.0096	73.8000	68.1000	
0.1688	0.0096	73.8000	68.2000	
0.1689	0.0096	73.8000	68.2000	
0.1687	0.0095	73.8000	68.2000	
0.1686	0.0095	73.8000	68.2000	
0.1685	0.0095	73.7000	68.2000	
0.1690	0.0094	73.7000	68.3000	
0.1685	0.0094	73.7000	68.3000	
0.1685	0.0094	73.7000	68.3000	
0.1684	0.0093	73.8000	68.4000	
0.1686	0.0093	73.7000	68.4000	
0.1687	0.0093	73.8000	68.3000	
0.1686	0.0092	73.7000	68.3000	
0.1684	0.0092	73.8000	68.4000	
0.1683	0.0092	73.7000	68.3000	
0.1684	0.0092	73.8000	68.4000	
0.1684	0.0091	73.8000	68.5000	
0.1681	0.0091	73.9000	68.3000	
0.1685	0.0091	73.7000	68.4000	
0.1681	0.0090	73.9000	68.6000	
0.1683	0.0090	73.7000	68.5000	
0.1682	0.0090	73.8000	68.4000	
0.1680	0.0089	73.9000	68.4000	
0.1683	0.0089	73.7000	68.4000	
0.1681	0.0089	73.7000	68.5000	
0.1683	0.0089	73.7000	68.6000	
0.1683	0.0088	73.7000	68.7000	
0.1678	0.0088	73.8000	68.7000	
0.1678	0.0088	73.8000	68.7000	
0.1679	0.0087	73.8000	68.8000	
0.1680	0.0087	73.8000	68.7000	
0.1679	0.0087	73.8000	68.7000	
0.1680	0.0087	73.7000	68.8000	
0.1682	0.0086	73.7000	69.0000	
0.1680	0.0086	73.7000	68.8000	
0.1675	0.0086	73.7000	68.9000	
0.1678	0.0086	73.7000	68.9000	
0.1679	0.0085	73.7000	69.0000	
0.1680	0.0085	73.7000	69.0000	
0.1677	0.0085	73.7000	69.0000	
0.1675	0.0084	73.8000	68.9000	
0.1676	0.0084	73.6000	69.0000	
0.1676	0.0084	73.6000	69.0000	
0.1676	0.0084	73.7000	69.0000	
0.1677	0.0083	73.7000	69.0000	
0.1677	0.0083	73.7000	69.0000	
0.1676	0.0083	73.7000	69.0000	
0.1674	0.0083	73.6000	69.0000	
0.1673	0.0082	73.6000	69.0000	
0.1679	0.0083	73.5000	69.0000	
0.1677	0.0082	73.5000	69.1000	
0.1673	0.0082	73.7000	69.1000	
0.1673	0.0082	73.7000	69.2000	
0.1675	0.0082	73.7000	69.2000	
0.1674	0.0081	73.7000	69.3000	
0.1672	0.0081	73.6000	69.4000	
