Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2354	0.0702	59.5000	66.2000	
0.2355	0.0702	59.6000	66.2000	
0.2355	0.0701	59.6000	66.2000	
0.2355	0.0700	59.7000	66.3000	
0.2354	0.0700	59.6000	66.3000	
0.2354	0.0699	59.5000	66.0000	
0.2355	0.0698	59.3000	65.9000	
0.2355	0.0698	59.6000	66.3000	
0.2354	0.0697	59.6000	66.2000	
0.2354	0.0697	59.6000	66.0000	
0.2354	0.0696	59.6000	66.1000	
0.2354	0.0696	59.5000	66.1000	
0.2354	0.0695	59.6000	66.1000	
0.2354	0.0694	59.5000	66.1000	
