Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2448	0.0335	55.9000	75.8500	
0.2448	0.0335	55.8750	75.8500	
0.2448	0.0335	55.8250	75.8500	
0.2448	0.0335	55.7750	75.8500	
0.2448	0.0335	55.8500	75.8250	
0.2448	0.0335	55.9250	75.8000	
0.2448	0.0335	55.8500	75.8500	
0.2448	0.0335	55.7750	75.8750	
0.2448	0.0335	55.9000	75.8500	
0.2448	0.0335	55.9000	75.8250	
0.2448	0.0335	55.8250	75.8500	
0.2448	0.0335	55.8750	75.7500	
0.2448	0.0335	55.7000	75.8250	
0.2448	0.0335	55.8500	75.8500	
0.2448	0.0335	55.9250	75.8500	
0.2448	0.0335	55.9000	75.8500	
0.2448	0.0335	55.8250	75.8500	
0.2448	0.0335	55.8250	75.8750	
0.2448	0.0335	55.8000	75.8000	
0.2448	0.0335	55.8250	75.8500	
0.2448	0.0335	55.8000	75.8500	
0.2448	0.0335	55.9000	75.8500	
0.2448	0.0335	55.7250	75.8500	
0.2448	0.0335	55.8500	75.8250	
0.2448	0.0335	55.8750	75.8500	
0.2448	0.0335	55.7750	75.8500	
0.2448	0.0335	55.8750	75.8500	
0.2448	0.0335	55.8000	75.8750	
0.2448	0.0335	55.8750	75.8500	
0.2448	0.0335	55.8500	75.8500	
0.2448	0.0335	55.7500	75.8500	
0.2448	0.0335	55.8500	75.8750	
0.2448	0.0335	55.8500	75.8750	
0.2448	0.0335	55.9250	75.8750	
0.2448	0.0335	55.7750	75.8250	
0.2448	0.0335	55.8500	75.8250	
0.2447	0.0335	55.7750	75.8250	
0.2447	0.0335	55.8000	75.8500	
0.2447	0.0335	55.8750	75.8500	
0.2447	0.0335	55.9250	75.8250	
0.2447	0.0335	55.9000	75.8000	
0.2447	0.0335	55.8250	75.8250	
0.2447	0.0335	55.7750	75.8500	
0.2447	0.0335	55.7000	75.8500	
0.2447	0.0335	55.7250	75.8500	
0.2448	0.0335	55.9000	75.8250	
0.2447	0.0335	55.7500	75.8250	
0.2447	0.0335	55.7000	75.8250	
0.2447	0.0335	55.8500	75.8500	
0.2447	0.0335	55.7250	75.8250	
0.2447	0.0335	55.7000	75.8500	
0.2447	0.0335	55.6500	75.8500	
0.2447	0.0335	55.7750	75.8500	
0.2447	0.0335	55.6500	75.8250	
0.2447	0.0335	55.7000	75.8000	
0.2447	0.0335	55.7000	75.8250	
0.2447	0.0335	55.7000	75.8250	
0.2447	0.0335	55.7000	75.8500	
0.2447	0.0335	55.8000	75.8000	
0.2447	0.0335	55.7250	75.8500	
0.2447	0.0335	55.7750	75.8250	
0.2447	0.0335	55.8500	75.8250	
0.2447	0.0335	55.8000	75.8250	
0.2447	0.0335	55.9000	75.8250	
0.2447	0.0335	55.7250	75.8500	
0.2447	0.0335	55.8250	75.8000	
0.2447	0.0335	55.7250	75.8500	
0.2447	0.0335	55.8250	75.8250	
0.2447	0.0335	55.7250	75.8000	
0.2447	0.0335	55.7000	75.8750	
0.2447	0.0335	55.8000	75.8250	
0.2447	0.0335	55.6750	75.8250	
0.2447	0.0335	55.7500	75.8000	
0.2447	0.0335	55.9500	75.8000	
0.2447	0.0335	55.7500	75.8000	
0.2447	0.0335	55.7500	75.8000	
0.2447	0.0335	55.8500	75.8500	
0.2447	0.0335	55.7250	75.8500	
0.2447	0.0335	55.8250	75.8500	
0.2447	0.0335	55.8250	75.8000	
0.2447	0.0335	55.7000	75.8500	
0.2446	0.0335	55.8000	75.9250	
0.2446	0.0335	55.6750	75.8250	
0.2447	0.0335	55.7000	75.8250	
0.2446	0.0335	55.7750	75.7750	
0.2446	0.0335	55.8000	75.7750	
0.2446	0.0335	55.7750	75.8250	
0.2446	0.0335	55.7750	75.8500	
0.2446	0.0335	55.7250	75.8250	
0.2446	0.0335	55.7750	75.8500	
0.2446	0.0335	55.6750	75.8750	
0.2446	0.0335	55.9250	75.8000	
0.2446	0.0335	55.8000	75.8500	
0.2446	0.0335	55.8750	75.8500	
0.2446	0.0335	55.8000	75.8500	
0.2446	0.0335	55.7500	75.7750	
0.2446	0.0335	55.6750	75.8000	
0.2446	0.0335	55.7750	75.8500	
0.2446	0.0335	55.6500	75.8250	
0.2446	0.0335	55.7250	75.8750	
0.2446	0.0335	55.8000	75.8000	
0.2446	0.0335	55.8250	75.8250	
0.2446	0.0335	55.8750	75.8000	
0.2446	0.0335	55.9250	75.8250	
0.2446	0.0335	55.7750	75.8250	
0.2446	0.0335	55.6750	75.8500	
0.2446	0.0335	55.7000	75.7750	
0.2446	0.0335	55.9000	75.8250	
0.2446	0.0335	55.7750	75.8250	
0.2446	0.0335	55.7000	75.8000	
0.2446	0.0335	55.6750	75.8250	
0.2446	0.0335	55.9250	75.8500	
0.2446	0.0335	55.8750	75.8250	
0.2446	0.0335	55.7250	75.8500	
0.2446	0.0335	55.6750	75.8250	
0.2446	0.0335	55.8250	75.8500	
0.2446	0.0335	55.8500	75.8500	
0.2446	0.0335	55.8250	75.8750	
