Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2335	0.0293	62.1000	75.0000	
0.2336	0.0293	62.0000	75.0000	
0.2336	0.0293	62.0000	74.9000	
0.2336	0.0293	61.9000	75.0000	
0.2335	0.0293	62.0000	75.0000	
0.2335	0.0293	61.8000	74.9000	
0.2335	0.0293	62.0000	75.0000	
0.2335	0.0293	62.0000	75.0000	
0.2336	0.0293	61.8000	75.0000	
0.2335	0.0293	62.0000	74.9000	
0.2335	0.0293	61.9000	74.9000	
0.2335	0.0293	61.9000	74.9000	
0.2335	0.0293	61.9000	74.9000	
0.2335	0.0293	61.8000	75.0000	
0.2336	0.0293	61.4000	74.9000	
0.2335	0.0293	61.9000	74.9000	
0.2335	0.0293	62.0000	74.9000	
0.2335	0.0293	62.0000	74.9000	
0.2335	0.0293	61.9000	74.8000	
0.2335	0.0293	61.9000	74.9000	
0.2335	0.0293	61.8000	74.9000	
0.2335	0.0293	62.0000	74.9000	
0.2335	0.0293	61.9000	74.9000	
0.2335	0.0293	62.0000	74.9000	
0.2335	0.0293	61.6000	74.9000	
0.2335	0.0292	61.8000	74.9000	
0.2335	0.0293	61.9000	74.9000	
0.2335	0.0293	61.9000	74.9000	
0.2335	0.0293	61.9000	74.8000	
0.2335	0.0293	62.0000	74.9000	
0.2335	0.0293	61.6000	75.0000	
0.2335	0.0292	62.0000	74.8000	
0.2335	0.0292	62.0000	75.0000	
0.2335	0.0293	61.6000	75.0000	
0.2335	0.0292	61.7000	74.7000	
0.2334	0.0292	61.9000	75.0000	
0.2335	0.0293	61.9000	75.0000	
0.2335	0.0293	62.1000	74.7000	
0.2334	0.0292	61.9000	74.9000	
0.2335	0.0293	61.6000	75.0000	
0.2335	0.0292	61.7000	74.8000	
0.2335	0.0292	61.9000	74.9000	
0.2335	0.0292	62.1000	75.0000	
0.2335	0.0292	62.1000	75.0000	
0.2335	0.0293	61.6000	74.9000	
0.2335	0.0292	61.9000	74.8000	
0.2335	0.0292	61.9000	75.0000	
0.2335	0.0292	61.9000	74.9000	
0.2335	0.0292	62.0000	74.8000	
0.2335	0.0292	61.7000	74.9000	
0.2335	0.0292	61.9000	75.0000	
0.2335	0.0292	61.9000	74.9000	
0.2335	0.0293	61.9000	74.9000	
0.2335	0.0292	61.9000	74.9000	
0.2335	0.0292	61.6000	74.9000	
0.2335	0.0292	62.0000	75.0000	
0.2335	0.0292	61.7000	75.1000	
0.2335	0.0292	61.8000	74.9000	
0.2335	0.0292	61.9000	74.7000	
0.2335	0.0292	61.9000	75.0000	
0.2335	0.0292	62.0000	75.0000	
0.2336	0.0292	62.0000	74.9000	
0.2336	0.0292	62.0000	74.9000	
0.2335	0.0292	61.9000	75.0000	
0.2335	0.0292	61.8000	74.9000	
0.2335	0.0292	61.9000	74.9000	
0.2335	0.0292	62.0000	74.9000	
0.2335	0.0292	61.7000	75.1000	
0.2336	0.0292	62.0000	74.9000	
0.2336	0.0292	61.8000	74.9000	
0.2335	0.0292	61.9000	75.0000	
0.2335	0.0292	61.9000	74.9000	
0.2335	0.0292	61.7000	74.9000	
0.2335	0.0292	62.3000	75.1000	
0.2335	0.0292	61.9000	75.1000	
0.2335	0.0292	61.9000	74.9000	
0.2335	0.0292	61.9000	75.1000	
0.2336	0.0292	62.1000	74.9000	
0.2335	0.0292	61.9000	74.8000	
0.2335	0.0292	62.1000	75.1000	
0.2335	0.0292	61.9000	75.1000	
0.2336	0.0292	62.1000	74.8000	
0.2335	0.0292	61.9000	74.7000	
0.2335	0.0292	62.3000	75.1000	
0.2335	0.0292	61.8000	75.0000	
0.2335	0.0292	61.9000	74.6000	
0.2335	0.0292	61.9000	75.0000	
0.2335	0.0292	62.0000	75.0000	
0.2334	0.0292	62.3000	74.8000	
0.2335	0.0292	61.8000	74.9000	
0.2335	0.0292	62.0000	75.0000	
0.2334	0.0292	62.3000	74.8000	
0.2335	0.0292	61.8000	75.1000	
0.2335	0.0292	61.9000	75.1000	
0.2334	0.0292	61.9000	74.8000	
0.2335	0.0292	61.8000	75.1000	
0.2334	0.0292	62.4000	75.0000	
0.2334	0.0292	62.2000	75.1000	
0.2334	0.0292	62.1000	74.9000	
0.2335	0.0292	62.1000	74.9000	
0.2335	0.0292	61.9000	75.1000	
0.2334	0.0292	62.1000	74.9000	
0.2334	0.0292	62.1000	75.1000	
