Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.2365	0.0256	60.0500	75.3500	
0.2365	0.0256	60.1250	75.3500	
0.2365	0.0256	60.1500	75.3500	
0.2365	0.0256	59.9000	75.3250	
0.2365	0.0256	59.9500	75.3250	
0.2365	0.0256	59.9500	75.4000	
0.2365	0.0256	60.1000	75.3750	
0.2365	0.0256	60.1000	75.3500	
0.2365	0.0256	60.0750	75.3250	
0.2365	0.0256	60.0500	75.3500	
0.2365	0.0256	60.0000	75.3250	
0.2365	0.0256	59.9000	75.3500	
0.2365	0.0256	60.0250	75.3500	
0.2365	0.0256	60.1000	75.3750	
0.2365	0.0256	59.9750	75.3500	
0.2365	0.0256	59.8750	75.3500	
0.2365	0.0256	60.0000	75.3500	
0.2365	0.0256	60.1000	75.3500	
0.2364	0.0256	60.1250	75.3500	
0.2364	0.0256	60.1000	75.4000	
0.2364	0.0256	60.0250	75.3500	
0.2364	0.0256	60.0000	75.3500	
0.2364	0.0256	60.0250	75.3750	
0.2364	0.0256	60.0000	75.3750	
0.2364	0.0256	60.0000	75.3500	
0.2364	0.0256	60.0500	75.3250	
0.2364	0.0256	60.0250	75.3500	
0.2364	0.0256	60.0000	75.3500	
0.2364	0.0256	60.1000	75.3500	
0.2364	0.0256	60.0500	75.3750	
0.2364	0.0256	60.0500	75.3500	
0.2364	0.0256	60.0000	75.3500	
0.2364	0.0256	60.0000	75.3500	
0.2364	0.0256	60.0500	75.3750	
0.2364	0.0256	60.0750	75.3500	
0.2364	0.0256	59.9750	75.3500	
0.2364	0.0256	60.0250	75.3500	
0.2364	0.0256	60.0250	75.3500	
0.2363	0.0255	59.9750	75.3500	
0.2363	0.0256	60.0000	75.3500	
0.2364	0.0256	60.0000	75.3500	
0.2363	0.0256	60.0500	75.3500	
0.2363	0.0255	60.0500	75.3500	
0.2363	0.0256	60.0250	75.3500	
0.2363	0.0255	60.0500	75.3750	
0.2363	0.0256	60.0000	75.3500	
0.2363	0.0256	60.0500	75.3500	
0.2363	0.0255	59.9500	75.3750	
0.2363	0.0255	59.9500	75.3500	
0.2363	0.0255	60.0250	75.3500	
0.2363	0.0255	60.0000	75.3500	
0.2363	0.0255	60.0500	75.3500	
0.2363	0.0255	59.9250	75.3500	
0.2363	0.0255	59.9500	75.3500	
0.2363	0.0255	60.0250	75.3500	
0.2363	0.0255	60.0500	75.3500	
0.2363	0.0255	59.9750	75.3500	
0.2363	0.0255	59.9750	75.3750	
0.2363	0.0255	59.9750	75.3500	
0.2362	0.0255	59.9250	75.3500	
0.2362	0.0255	60.0000	75.3500	
0.2362	0.0255	59.9500	75.3500	
0.2362	0.0255	59.9500	75.3500	
0.2362	0.0255	59.9750	75.3750	
0.2362	0.0255	60.0000	75.3500	
0.2362	0.0255	60.0000	75.3500	
0.2362	0.0255	60.0250	75.3500	
0.2362	0.0255	59.9750	75.3750	
0.2362	0.0255	60.0500	75.3500	
0.2362	0.0255	59.9750	75.3750	
0.2362	0.0255	59.9000	75.3750	
0.2362	0.0255	60.0000	75.3500	
0.2362	0.0255	59.9750	75.3500	
0.2362	0.0255	59.9500	75.3750	
0.2362	0.0255	59.9000	75.3750	
0.2362	0.0255	59.9250	75.3500	
0.2362	0.0255	59.9750	75.3500	
0.2362	0.0255	59.9750	75.3750	
0.2362	0.0255	60.0000	75.3750	
0.2361	0.0255	59.9250	75.3750	
0.2362	0.0255	59.9500	75.4000	
0.2361	0.0255	60.0500	75.3750	
0.2361	0.0255	59.9750	75.4000	
0.2362	0.0255	59.8500	75.3750	
0.2361	0.0255	59.9250	75.4000	
0.2361	0.0255	59.9000	75.3750	
0.2361	0.0255	59.9500	75.3750	
0.2361	0.0255	59.9750	75.4000	
0.2361	0.0255	59.9000	75.4250	
0.2362	0.0255	60.0750	75.3750	
0.2361	0.0255	60.0500	75.3750	
0.2361	0.0255	60.0000	75.4000	
0.2361	0.0255	59.9500	75.4000	
0.2361	0.0255	59.9750	75.4000	
0.2361	0.0255	60.0750	75.3750	
0.2361	0.0255	60.0000	75.4000	
0.2361	0.0255	59.9750	75.4250	
0.2361	0.0255	59.9750	75.4000	
0.2361	0.0255	59.8250	75.4000	
0.2360	0.0255	60.0500	75.4000	
0.2360	0.0255	59.9500	75.3750	
0.2360	0.0255	59.9500	75.3750	
0.2360	0.0255	59.9500	75.4000	
0.2360	0.0255	59.9250	75.4000	
0.2360	0.0255	59.9250	75.4000	
0.2360	0.0255	59.9250	75.4000	
0.2360	0.0255	60.0750	75.4000	
0.2360	0.0255	60.0500	75.4250	
0.2360	0.0255	60.0250	75.4000	
0.2360	0.0255	60.0000	75.4000	
0.2360	0.0255	59.9250	75.4250	
0.2360	0.0255	60.0000	75.4000	
